"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Females","Portugal","2003","97 years","Number","381.0",""
"Females","Portugal","2003","98 years","Number","293.0",""
"Females","Portugal","2003","99 years","Number","172.0",""
"Females","Portugal","2003","Open-ended age class","Number","353.0",""
"Females","Portugal","2004","Less than 1 year","Number","172.0",""
"Females","Portugal","2004","1 year","Number","27.0",""
"Females","Portugal","2004","2 years","Number","17.0",""
"Females","Portugal","2004","3 years","Number","7.0",""
"Females","Portugal","2004","4 years","Number","6.0",""
"Females","Portugal","2004","5 years","Number","5.0",""
"Females","Portugal","2004","6 years","Number","8.0",""
"Females","Portugal","2004","7 years","Number","12.0",""
"Females","Portugal","2004","8 years","Number","4.0",""
"Females","Portugal","2004","9 years","Number","10.0",""
"Females","Portugal","2004","10 years","Number","6.0",""
"Females","Portugal","2004","11 years","Number","9.0",""
"Females","Portugal","2004","12 years","Number","11.0",""
"Females","Portugal","2004","13 years","Number","9.0",""
"Females","Portugal","2004","14 years","Number","14.0",""
"Females","Portugal","2004","15 years","Number","20.0",""
"Females","Portugal","2004","16 years","Number","18.0",""
"Females","Portugal","2004","17 years","Number","17.0",""
"Females","Portugal","2004","18 years","Number","18.0",""
"Females","Portugal","2004","19 years","Number","15.0",""
"Females","Portugal","2004","20 years","Number","25.0",""
"Females","Portugal","2004","21 years","Number","16.0",""
"Females","Portugal","2004","22 years","Number","20.0",""
"Females","Portugal","2004","23 years","Number","26.0",""
"Females","Portugal","2004","24 years","Number","21.0",""
"Females","Portugal","2004","25 years","Number","31.0",""
"Females","Portugal","2004","26 years","Number","22.0",""
"Females","Portugal","2004","27 years","Number","35.0",""
"Females","Portugal","2004","28 years","Number","27.0",""
"Females","Portugal","2004","29 years","Number","46.0",""
"Females","Portugal","2004","30 years","Number","47.0",""
"Females","Portugal","2004","31 years","Number","44.0",""
"Females","Portugal","2004","32 years","Number","47.0",""
"Females","Portugal","2004","33 years","Number","56.0",""
"Females","Portugal","2004","34 years","Number","54.0",""
"Females","Portugal","2004","35 years","Number","69.0",""
"Females","Portugal","2004","36 years","Number","47.0",""
"Females","Portugal","2004","37 years","Number","70.0",""
"Females","Portugal","2004","38 years","Number","76.0",""
"Females","Portugal","2004","39 years","Number","58.0",""
"Females","Portugal","2004","40 years","Number","80.0",""
"Females","Portugal","2004","41 years","Number","94.0",""
"Females","Portugal","2004","42 years","Number","95.0",""
"Females","Portugal","2004","43 years","Number","95.0",""
"Females","Portugal","2004","44 years","Number","111.0",""
"Females","Portugal","2004","45 years","Number","139.0",""
"Females","Portugal","2004","46 years","Number","121.0",""
"Females","Portugal","2004","47 years","Number","127.0",""
"Females","Portugal","2004","48 years","Number","145.0",""
"Females","Portugal","2004","49 years","Number","145.0",""
"Females","Portugal","2004","50 years","Number","158.0",""
"Females","Portugal","2004","51 years","Number","168.0",""
"Females","Portugal","2004","52 years","Number","191.0",""
"Females","Portugal","2004","53 years","Number","203.0",""
"Females","Portugal","2004","54 years","Number","197.0",""
"Females","Portugal","2004","55 years","Number","214.0",""
"Females","Portugal","2004","56 years","Number","263.0",""
"Females","Portugal","2004","57 years","Number","211.0",""
"Females","Portugal","2004","58 years","Number","256.0",""
"Females","Portugal","2004","59 years","Number","311.0",""
"Females","Portugal","2004","60 years","Number","285.0",""
"Females","Portugal","2004","61 years","Number","324.0",""
"Females","Portugal","2004","62 years","Number","303.0",""
"Females","Portugal","2004","63 years","Number","331.0",""
"Females","Portugal","2004","64 years","Number","397.0",""
"Females","Portugal","2004","65 years","Number","448.0",""
"Females","Portugal","2004","66 years","Number","496.0",""
"Females","Portugal","2004","67 years","Number","583.0",""
"Females","Portugal","2004","68 years","Number","645.0",""
"Females","Portugal","2004","69 years","Number","679.0",""
"Females","Portugal","2004","70 years","Number","764.0",""
"Females","Portugal","2004","71 years","Number","879.0",""
"Females","Portugal","2004","72 years","Number","932.0",""
"Females","Portugal","2004","73 years","Number","1,036.0",""
"Females","Portugal","2004","74 years","Number","1,122.0",""
"Females","Portugal","2004","75 years","Number","1,249.0",""
"Females","Portugal","2004","76 years","Number","1,374.0",""
"Females","Portugal","2004","77 years","Number","1,404.0",""
"Females","Portugal","2004","78 years","Number","1,669.0",""
"Females","Portugal","2004","79 years","Number","1,723.0",""
"Females","Portugal","2004","80 years","Number","1,888.0",""
"Females","Portugal","2004","81 years","Number","1,949.0",""
"Females","Portugal","2004","82 years","Number","2,069.0",""
"Females","Portugal","2004","83 years","Number","2,074.0",""
"Females","Portugal","2004","84 years","Number","2,030.0",""
"Females","Portugal","2004","85 years","Number","1,712.0",""
"Females","Portugal","2004","86 years","Number","1,793.0",""
"Females","Portugal","2004","87 years","Number","1,921.0",""
"Females","Portugal","2004","88 years","Number","1,817.0",""
"Females","Portugal","2004","89 years","Number","1,828.0",""
"Females","Portugal","2004","90 years","Number","1,637.0",""
"Females","Portugal","2004","91 years","Number","1,502.0",""
"Females","Portugal","2004","92 years","Number","1,300.0",""
"Females","Portugal","2004","93 years","Number","1,080.0",""
"Females","Portugal","2004","94 years","Number","856.0",""
"Females","Portugal","2004","95 years","Number","646.0",""
"Females","Portugal","2004","96 years","Number","498.0",""
"Females","Portugal","2004","97 years","Number","313.0",""
"Females","Portugal","2004","98 years","Number","240.0",""
"Females","Portugal","2004","99 years","Number","152.0",""
"Females","Portugal","2004","Open-ended age class","Number","296.0",""
"Females","Portugal","2005","Less than 1 year","Number","186.0",""
"Females","Portugal","2005","1 year","Number","12.0",""
"Females","Portugal","2005","2 years","Number","7.0",""
"Females","Portugal","2005","3 years","Number","6.0",""
"Females","Portugal","2005","4 years","Number","6.0",""
"Females","Portugal","2005","5 years","Number","13.0",""
"Females","Portugal","2005","6 years","Number","7.0",""
"Females","Portugal","2005","7 years","Number","7.0",""
"Females","Portugal","2005","8 years","Number","6.0",""
"Females","Portugal","2005","9 years","Number","5.0",""
"Females","Portugal","2005","10 years","Number","6.0",""
"Females","Portugal","2005","11 years","Number","8.0",""
"Females","Portugal","2005","12 years","Number","7.0",""
"Females","Portugal","2005","13 years","Number","6.0",""
"Females","Portugal","2005","14 years","Number","5.0",""
"Females","Portugal","2005","15 years","Number","15.0",""
"Females","Portugal","2005","16 years","Number","13.0",""
"Females","Portugal","2005","17 years","Number","9.0",""
"Females","Portugal","2005","18 years","Number","20.0",""
"Females","Portugal","2005","19 years","Number","15.0",""
"Females","Portugal","2005","20 years","Number","25.0",""
"Females","Portugal","2005","21 years","Number","15.0",""
"Females","Portugal","2005","22 years","Number","23.0",""
"Females","Portugal","2005","23 years","Number","28.0",""
"Females","Portugal","2005","24 years","Number","23.0",""
"Females","Portugal","2005","25 years","Number","33.0",""
"Females","Portugal","2005","26 years","Number","21.0",""
"Females","Portugal","2005","27 years","Number","30.0",""
"Females","Portugal","2005","28 years","Number","27.0",""
"Females","Portugal","2005","29 years","Number","34.0",""
"Females","Portugal","2005","30 years","Number","40.0",""
"Females","Portugal","2005","31 years","Number","41.0",""
"Females","Portugal","2005","32 years","Number","38.0",""
"Females","Portugal","2005","33 years","Number","54.0",""
"Females","Portugal","2005","34 years","Number","55.0",""
"Females","Portugal","2005","35 years","Number","46.0",""
"Females","Portugal","2005","36 years","Number","70.0",""
"Females","Portugal","2005","37 years","Number","69.0",""
"Females","Portugal","2005","38 years","Number","54.0",""
"Females","Portugal","2005","39 years","Number","83.0",""
"Females","Portugal","2005","40 years","Number","84.0",""
"Females","Portugal","2005","41 years","Number","78.0",""
"Females","Portugal","2005","42 years","Number","96.0",""
"Females","Portugal","2005","43 years","Number","101.0",""
"Females","Portugal","2005","44 years","Number","120.0",""
"Females","Portugal","2005","45 years","Number","115.0",""
"Females","Portugal","2005","46 years","Number","127.0",""
"Females","Portugal","2005","47 years","Number","162.0",""
"Females","Portugal","2005","48 years","Number","144.0",""
"Females","Portugal","2005","49 years","Number","169.0",""
"Females","Portugal","2005","50 years","Number","161.0",""
"Females","Portugal","2005","51 years","Number","178.0",""
"Females","Portugal","2005","52 years","Number","204.0",""
"Females","Portugal","2005","53 years","Number","199.0",""
"Females","Portugal","2005","54 years","Number","208.0",""
"Females","Portugal","2005","55 years","Number","210.0",""
"Females","Portugal","2005","56 years","Number","245.0",""
"Females","Portugal","2005","57 years","Number","251.0",""
"Females","Portugal","2005","58 years","Number","253.0",""
"Females","Portugal","2005","59 years","Number","280.0",""
"Females","Portugal","2005","60 years","Number","286.0",""
"Females","Portugal","2005","61 years","Number","303.0",""
"Females","Portugal","2005","62 years","Number","346.0",""
"Females","Portugal","2005","63 years","Number","323.0",""
"Females","Portugal","2005","64 years","Number","401.0",""
"Females","Portugal","2005","65 years","Number","432.0",""
"Females","Portugal","2005","66 years","Number","562.0",""
"Females","Portugal","2005","67 years","Number","570.0",""
"Females","Portugal","2005","68 years","Number","577.0",""
"Females","Portugal","2005","69 years","Number","733.0",""
"Females","Portugal","2005","70 years","Number","767.0",""
"Females","Portugal","2005","71 years","Number","781.0",""
"Females","Portugal","2005","72 years","Number","956.0",""
"Females","Portugal","2005","73 years","Number","1,094.0",""
"Females","Portugal","2005","74 years","Number","1,166.0",""
"Females","Portugal","2005","75 years","Number","1,301.0",""
"Females","Portugal","2005","76 years","Number","1,449.0",""
"Females","Portugal","2005","77 years","Number","1,566.0",""
"Females","Portugal","2005","78 years","Number","1,720.0",""
"Females","Portugal","2005","79 years","Number","1,812.0",""
"Females","Portugal","2005","80 years","Number","1,971.0",""
"Females","Portugal","2005","81 years","Number","2,142.0",""
"Females","Portugal","2005","82 years","Number","2,179.0",""
"Females","Portugal","2005","83 years","Number","2,224.0",""
"Females","Portugal","2005","84 years","Number","2,363.0",""
"Females","Portugal","2005","85 years","Number","2,253.0",""
"Females","Portugal","2005","86 years","Number","1,813.0",""
"Females","Portugal","2005","87 years","Number","1,959.0",""
"Females","Portugal","2005","88 years","Number","1,973.0",""
"Females","Portugal","2005","89 years","Number","1,838.0",""
"Females","Portugal","2005","90 years","Number","1,772.0",""
"Females","Portugal","2005","91 years","Number","1,609.0",""
"Females","Portugal","2005","92 years","Number","1,406.0",""
"Females","Portugal","2005","93 years","Number","1,218.0",""
"Females","Portugal","2005","94 years","Number","984.0",""
"Females","Portugal","2005","95 years","Number","702.0",""
"Females","Portugal","2005","96 years","Number","551.0",""
"Females","Portugal","2005","97 years","Number","455.0",""
"Females","Portugal","2005","98 years","Number","302.0",""
"Females","Portugal","2005","99 years","Number","209.0",""
"Females","Portugal","2005","Open-ended age class","Number","350.0",""
"Females","Portugal","2006","Less than 1 year","Number","140.0",""
"Females","Portugal","2006","1 year","Number","20.0",""
"Females","Portugal","2006","2 years","Number","12.0",""
"Females","Portugal","2006","3 years","Number","9.0",""
"Females","Portugal","2006","4 years","Number","8.0",""
"Females","Portugal","2006","5 years","Number","9.0",""
"Females","Portugal","2006","6 years","Number","6.0",""
"Females","Portugal","2006","7 years","Number","8.0",""
"Females","Portugal","2006","8 years","Number","8.0",""
"Females","Portugal","2006","9 years","Number","8.0",""
